timestep,time,price [EUR/kWh],grid supply [kW],fixed load [kW],battery power [kW],bat. stored energy [kWh],flex band min [kW],flex band base [kW],flex band max [kW],battery feed-in [kW],sum CS power [kW],# occupied CS [-],# CS in use [-],CS_Tesla Model 3_0 [kW],CS_Tesla Model 3_1 [kW],CS_Tesla Model 3_2 [kW],CS_Tesla Model 3_3 [kW],CS_Tesla Model 3_4 [kW],CS_Tesla Model 3_5 [kW],CS_Tesla Model 3_6 [kW],CS_Tesla Model 3_7 [kW],CS_Tesla Model 3_8 [kW],CS_Tesla Model 3_9 [kW]
585,2024-06-23 02:15:00,0.17124,-3.647,0,-0.997,17.828,-50.0,0,50.0,0,4.644,10,10,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464
586,2024-06-23 02:30:00,0.17124,-3.661,0,-0.983,17.565,-50.0,0,50.0,0,4.644,10,10,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464
587,2024-06-23 02:45:00,0.17124,-3.675,0,-0.969,17.307,-50.0,0,50.0,0,4.644,10,10,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464
588,2024-06-23 03:00:00,0.17067,-3.688,0,-0.956,17.052,-50.0,0,50.0,0,4.644,10,10,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464
589,2024-06-23 03:15:00,0.17067,-3.702,0,-0.942,16.8,-50.0,0,50.0,0,4.644,10,10,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464
590,2024-06-23 03:30:00,0.17067,-3.715,0,-0.929,16.552,-50.0,0,50.0,0,4.644,10,10,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464
591,2024-06-23 03:45:00,0.17067,-3.728,0,-0.916,16.308,-50.0,0,50.0,0,4.644,10,10,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464
592,2024-06-23 04:00:00,0.16694,-3.741,0,-0.903,16.067,-50.0,0,50.0,0,4.644,10,10,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464
593,2024-06-23 04:15:00,0.16694,-3.754,0,-0.89,15.829,-50.0,0,50.0,0,4.644,10,10,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464
594,2024-06-23 04:30:00,0.16694,-3.766,0,-0.878,15.595,-50.0,0,50.0,0,4.644,10,10,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464
595,2024-06-23 04:45:00,0.16694,-3.779,0,-0.865,15.364,-50.0,0,50.0,0,4.644,10,10,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464
596,2024-06-23 05:00:00,0.16209,-3.791,0,-0.853,15.136,-50.0,0,50.0,0,4.644,10,10,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464
597,2024-06-23 05:15:00,0.16209,-3.803,0,-0.841,14.912,-50.0,0,50.0,0,4.644,10,10,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464
598,2024-06-23 05:30:00,0.16209,-3.815,0,-0.829,14.691,-50.0,0,50.0,0,4.644,10,10,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464
599,2024-06-23 05:45:00,0.16209,-3.827,0,-0.817,14.473,-50.0,0,50.0,0,4.644,10,10,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464
600,2024-06-23 06:00:00,0.1579,-3.839,0,-0.805,14.258,-50.0,0,50.0,0,4.644,10,10,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464
601,2024-06-23 06:15:00,0.1579,-3.85,0,-0.794,14.046,-50.0,0,50.0,0,4.644,10,10,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464
602,2024-06-23 06:30:00,0.1579,-3.862,0,-0.782,13.837,-50.0,0,50.0,0,4.644,10,10,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464
603,2024-06-23 06:45:00,0.1579,-3.873,0,-0.771,13.631,-50.0,0,50.0,0,4.644,10,10,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464
604,2024-06-23 07:00:00,0.14635,-3.884,0,-0.76,13.428,-50.0,0,50.0,0,4.644,10,10,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464
605,2024-06-23 07:15:00,0.14635,-3.895,0,-0.749,13.228,-50.0,0,50.0,0,4.644,10,10,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464
606,2024-06-23 07:30:00,0.14635,-3.905,0,-0.739,13.031,-50.0,0,50.0,0,4.644,10,10,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464
607,2024-06-23 07:45:00,0.14635,-3.916,0,-0.728,12.837,-50.0,0,50.0,0,4.644,10,10,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464
608,2024-06-23 08:00:00,0.11977,-3.927,0,-0.717,12.645,-50.0,0,50.0,0,4.644,10,10,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464
609,2024-06-23 08:15:00,0.11977,-3.937,0,-0.707,12.456,-50.0,0,50.0,0,4.644,10,10,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464
610,2024-06-23 08:30:00,0.11977,-3.947,0,-0.697,12.27,-50.0,0,50.0,0,4.644,10,10,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464
611,2024-06-23 08:45:00,0.11977,-3.957,0,-0.687,12.087,-50.0,0,50.0,0,4.644,10,10,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464
612,2024-06-23 09:00:00,0.10424,-3.967,0,-0.677,11.906,-50.0,0,50.0,0,4.644,10,10,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464
613,2024-06-23 09:15:00,0.10424,-3.977,0,-0.667,11.728,-50.0,0,50.0,0,4.644,10,10,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464
614,2024-06-23 09:30:00,0.10424,-3.987,0,-0.657,11.553,-50.0,0,50.0,0,4.644,10,10,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464
615,2024-06-23 09:45:00,0.10424,-3.996,0,-0.648,11.38,-50.0,0,50.0,0,4.644,10,10,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464
616,2024-06-23 10:00:00,0.1,-4.006,0,-0.638,11.209,-50.0,0,50.0,0,4.644,10,10,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464
617,2024-06-23 10:15:00,0.1,-4.015,0,-0.629,11.041,-50.0,0,50.0,0,4.644,10,10,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464
618,2024-06-23 10:30:00,0.1,-4.024,0,-0.62,10.876,-50.0,0,50.0,0,4.644,10,10,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464
619,2024-06-23 10:45:00,0.1,-4.033,0,-0.611,10.713,-50.0,0,50.0,0,4.644,10,10,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464
620,2024-06-23 11:00:00,0.09995000000000001,-4.042,0,-0.602,10.552,-50.0,0,50.0,0,4.644,10,10,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464
621,2024-06-23 11:15:00,0.09995000000000001,-4.051,0,-0.593,10.393,-50.0,0,50.0,0,4.644,10,10,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464
622,2024-06-23 11:30:00,0.09995000000000001,-4.059,0,-0.585,10.237,-50.0,0,50.0,0,4.644,10,10,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464
623,2024-06-23 11:45:00,0.09995000000000001,-4.068,0,-0.576,10.083,-50.0,0,50.0,0,4.644,10,10,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464
624,2024-06-23 12:00:00,0.0999,-4.076,0,-0.568,9.932,-50.0,0,50.0,0,4.644,10,10,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464
625,2024-06-23 12:15:00,0.0999,-4.085,0,-0.559,9.782,-50.0,0,50.0,0,4.644,10,10,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464
626,2024-06-23 12:30:00,0.0999,-4.093,0,-0.551,9.635,-50.0,0,50.0,0,4.644,10,10,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464
627,2024-06-23 12:45:00,0.0999,-4.101,0,-0.543,9.49,-50.0,0,50.0,0,4.644,10,10,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464
628,2024-06-23 13:00:00,0.09895000000000001,-4.109,0,-0.535,9.347,-50.0,0,50.0,0,4.644,10,10,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464
629,2024-06-23 13:15:00,0.09895000000000001,-4.117,0,-0.527,9.206,-50.0,0,50.0,0,4.644,10,10,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464
630,2024-06-23 13:30:00,0.09895000000000001,-4.124,0,-0.52,9.067,-50.0,0,50.0,0,4.644,10,10,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464
631,2024-06-23 13:45:00,0.09895000000000001,-4.132,0,-0.512,8.931,-50.0,0,50.0,0,4.644,10,10,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464
632,2024-06-23 14:00:00,0.09779,-4.14,0,-0.504,8.796,-50.0,0,50.0,0,4.644,10,10,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464
633,2024-06-23 14:15:00,0.09779,-4.147,0,-0.497,8.663,-50.0,0,50.0,0,4.644,10,10,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464
634,2024-06-23 14:30:00,0.09779,-4.154,0,-0.49,8.532,-50.0,0,50.0,0,4.644,10,10,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464
635,2024-06-23 14:45:00,0.09779,-4.162,0,-0.482,8.404,-50.0,0,50.0,0,4.644,10,10,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464
636,2024-06-23 15:00:00,0.09795000000000001,-4.169,0,-0.475,8.277,-50.0,0,50.0,0,4.644,10,10,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464
637,2024-06-23 15:15:00,0.09795000000000001,-4.176,0,-0.468,8.152,-50.0,0,50.0,0,4.644,10,10,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464
638,2024-06-23 15:30:00,0.09795000000000001,-4.183,0,-0.461,8.028,-50.0,0,50.0,0,4.644,10,10,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464
639,2024-06-23 15:45:00,0.09795000000000001,-4.189,0,-0.455,7.907,-50.0,0,50.0,0,4.644,10,10,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464
640,2024-06-23 16:00:00,0.09973,-4.196,0,-0.448,7.787,-50.0,0,50.0,0,4.644,10,10,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464
641,2024-06-23 16:15:00,0.09973,-4.203,0,-0.441,7.669,-50.0,0,50.0,0,4.644,10,10,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464
642,2024-06-23 16:30:00,0.09973,-4.209,0,-0.435,7.553,-50.0,0,50.0,0,4.644,10,10,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464
643,2024-06-23 16:45:00,0.09973,-4.216,0,-0.428,7.439,-50.0,0,50.0,0,4.644,10,10,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464
644,2024-06-23 17:00:00,0.12261,-4.222,0,-0.422,7.326,-50.0,0,50.0,0,4.644,10,10,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464
645,2024-06-23 17:15:00,0.12261,-4.228,0,-0.416,7.215,-50.0,0,50.0,0,4.644,10,10,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464
646,2024-06-23 17:30:00,0.12261,-4.234,0,-0.409,7.106,-50.0,0,50.0,0,4.644,10,10,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464
647,2024-06-23 17:45:00,0.12261,-4.241,0,-0.403,6.998,-50.0,0,50.0,0,4.644,10,10,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464
648,2024-06-23 18:00:00,0.17112,-4.247,0,-0.397,6.892,-50.0,0,50.0,0,4.644,10,10,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464
649,2024-06-23 18:15:00,0.17112,-4.253,0,-0.391,6.787,-50.0,0,50.0,0,4.644,10,10,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464
650,2024-06-23 18:30:00,0.17112,-4.258,0,-0.386,6.684,-50.0,0,50.0,0,4.644,10,10,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464
651,2024-06-23 18:45:00,0.17112,-4.264,0,-0.38,6.583,-50.0,0,50.0,0,4.644,10,10,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464
652,2024-06-23 19:00:00,0.1995,-4.27,0,-0.374,6.483,-50.0,0,50.0,0,4.644,10,10,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464
653,2024-06-23 19:15:00,0.1995,-4.275,0,-0.369,6.384,-50.0,0,50.0,0,4.644,10,10,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464
654,2024-06-23 19:30:00,0.1995,-4.281,0,-0.363,6.287,-50.0,0,50.0,0,4.644,10,10,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464
655,2024-06-23 19:45:00,0.1995,-4.286,0,-0.358,6.192,-50.0,0,50.0,0,4.644,10,10,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464
656,2024-06-23 20:00:00,0.21514,-4.292,0,-0.352,6.098,-50.0,0,50.0,0,4.644,10,10,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464
657,2024-06-23 20:15:00,0.21514,-4.297,0,-0.347,6.005,-50.0,0,50.0,0,4.644,10,10,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464
658,2024-06-23 20:30:00,0.21514,-4.302,0,-0.342,5.913,-50.0,0,50.0,0,4.644,10,10,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464
659,2024-06-23 20:45:00,0.21514,-4.307,0,-0.337,5.824,-50.0,0,50.0,0,4.644,10,10,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464
660,2024-06-23 21:00:00,0.21544000000000002,-4.312,0,-0.332,5.735,-50.0,0,50.0,0,4.644,10,10,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464
661,2024-06-23 21:15:00,0.21544000000000002,-4.317,0,-0.327,5.648,-50.0,0,50.0,0,4.644,10,10,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464
662,2024-06-23 21:30:00,0.21544000000000002,-4.322,0,-0.322,5.562,-50.0,0,50.0,0,4.644,10,10,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464
663,2024-06-23 21:45:00,0.21544000000000002,-4.327,0,-0.317,5.477,-50.0,0,50.0,0,4.644,10,10,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464
664,2024-06-23 22:00:00,0.21433000000000002,-4.332,0,-0.312,5.393,-50.0,0,50.0,0,4.644,10,10,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464
665,2024-06-23 22:15:00,0.21433000000000002,-4.336,0,-0.308,5.311,-50.0,0,50.0,0,4.644,10,10,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464
666,2024-06-23 22:30:00,0.21433000000000002,-4.341,0,-0.303,5.23,-50.0,0,50.0,0,4.644,10,10,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464
667,2024-06-23 22:45:00,0.21433000000000002,-4.345,0,-0.299,5.15,-50.0,0,50.0,0,4.644,10,10,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464
668,2024-06-23 23:00:00,0.19979000000000002,-4.35,0,-0.294,5.072,-50.0,0,50.0,0,4.644,10,10,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464
669,2024-06-23 23:15:00,0.19979000000000002,-4.354,0,-0.29,4.994,-50.0,0,50.0,0,4.644,10,10,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464
670,2024-06-23 23:30:00,0.19979000000000002,-4.359,0,-0.285,4.918,-50.0,0,50.0,0,4.644,10,10,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464
671,2024-06-23 23:45:00,0.19979000000000002,-4.363,0,-0.281,4.843,-50.0,0,50.0,0,4.644,10,10,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464
